timestamp_dataOut;dataOut;sampleOut;trigData
1735868157527;10240.580078125;0;0
1735868157528;10240.580078125;0;0
1735868157529;10240.580078125;0;0
1735868157530;10240.580078125;0;0
1735868157530;10240.580078125;0;0
1735868157531;10240.580078125;0;0
1735868157532;10240.580078125;0;0
1735868157533;10240.580078125;0;0
1735868157533;10240.580078125;0;0
1735868157534;10240.580078125;0;0
1735868157535;10240.580078125;0;0
1735868157535;10240.580078125;0;0
1735868157536;10240.580078125;0;0
1735868157537;10240.580078125;0;0
1735868157537;10240.580078125;0;0
1735868157538;10240.580078125;0;0
1735868157539;10240.580078125;0;0
1735868157539;10240.580078125;0;0
1735868157540;10240.580078125;0;0
1735868157541;10240.580078125;0;0
1735868157542;10240.580078125;0;0
1735868157542;10240.580078125;0;0
1735868157543;10240.580078125;0;0
1735868157544;10240.580078125;0;0
1735868157544;10240.580078125;0;0
1735868157546;10240.580078125;0;0
1735868157546;10240.580078125;0;0
1735868157547;10240.580078125;0;0
1735868157548;10240.580078125;0;0
1735868157548;10240.580078125;0;0
1735868157549;10240.580078125;0;0
1735868157550;10240.580078125;0;0
1735868157550;10240.580078125;0;0
1735868157551;10240.580078125;0;0
1735868157552;10240.580078125;0;0
1735868157552;10240.580078125;0;0
1735868157553;10240.580078125;0;0
1735868157554;10240.580078125;0;0
1735868157555;10240.580078125;0;0
1735868157555;10240.580078125;0;0
1735868157556;10240.580078125;0;0
1735868157556;10240.580078125;0;0
1735868157557;10240.580078125;0;0
1735868157558;10240.580078125;0;0
1735868157559;10240.580078125;0;0
1735868157559;10240.580078125;0;0
1735868157560;10240.580078125;0;0
1735868157561;10240.580078125;0;0
1735868157561;10240.580078125;0;0
1735868157562;10240.580078125;0;0
1735868157563;10240.580078125;0;0
1735868157564;10240.580078125;0;0
1735868157565;10240.580078125;0;0
1735868157565;10240.580078125;0;0
1735868157566;10240.580078125;0;0
1735868157567;10240.580078125;0;0
1735868157567;10240.580078125;0;0
1735868157568;10240.580078125;0;0
1735868157569;10240.580078125;0;0
1735868157570;10240.580078125;0;0
1735868157570;10240.580078125;0;0
1735868157571;10240.580078125;0;0
1735868157572;10240.580078125;0;0
1735868157572;10240.580078125;0;0
1735868157573;10240.580078125;0;0
1735868157574;10240.580078125;0;0
1735868157574;10240.580078125;0;0
1735868157575;10240.580078125;0;0
1735868157576;10240.580078125;0;0
1735868157576;10240.580078125;0;0
1735868157577;10240.580078125;0;0
1735868157577;10240.580078125;0;0
1735868157578;10240.580078125;0;0
1735868157579;10240.580078125;0;0
1735868157580;10240.580078125;0;0
1735868157581;10240.580078125;0;0
1735868157582;10240.580078125;0;0
1735868157582;10240.580078125;0;0
1735868157583;10240.580078125;0;0
1735868157584;10240.580078125;0;0
1735868157584;10240.580078125;0;0
1735868157585;10240.580078125;0;0
1735868157586;10240.580078125;0;0
1735868157587;10240.580078125;0;0
1735868157587;10240.580078125;0;0
1735868157588;10240.580078125;0;0
1735868157589;10240.580078125;0;0
1735868157590;10240.580078125;0;0
1735868157590;10240.580078125;0;0
1735868157591;10240.580078125;0;0
1735868157592;10240.580078125;0;0
1735868157592;10240.580078125;0;0
1735868157593;10240.580078125;0;0
1735868157594;10240.580078125;0;0
1735868157594;10240.580078125;0;0
1735868157595;10240.580078125;0;0
1735868157596;10240.580078125;0;0
1735868157596;10240.580078125;0;0
1735868157597;10240.580078125;0;0
1735868157598;10240.580078125;0;0
1735868157598;10240.580078125;0;0
1735868157599;10240.580078125;0;0
1735868157600;10240.580078125;0;0
1735868157601;10240.580078125;0;0
1735868157602;10240.580078125;0;0
1735868157602;10240.580078125;0;0
1735868157603;10240.580078125;0;0
1735868157604;10240.580078125;0;0
1735868157604;10240.580078125;0;0
1735868157605;10240.580078125;0;0
1735868157606;10240.580078125;0;0
1735868157606;10240.580078125;0;0
1735868157607;10240.580078125;0;0
1735868157608;10240.580078125;0;0
1735868157608;10240.580078125;0;0
1735868157609;10240.580078125;0;0
1735868157610;10240.580078125;0;0
1735868157610;10240.580078125;0;0
1735868157611;10240.580078125;0;0
1735868157612;10240.580078125;0;0
1735868157613;10240.580078125;0;0
1735868157613;10240.580078125;0;0
1735868157614;10240.580078125;0;0
1735868157615;10240.580078125;0;0
1735868157615;10240.580078125;0;0
1735868157616;10240.580078125;0;0
1735868157617;10240.580078125;0;0
1735868157618;10240.580078125;0;0
1735868157618;10240.580078125;0;0
1735868157619;10240.580078125;0;0
1735868157621;10240.580078125;0;0
1735868157622;10240.580078125;0;0
1735868157622;10240.580078125;0;0
1735868157623;10240.580078125;0;0
1735868157624;10240.580078125;0;0
1735868157625;10240.580078125;0;0
1735868157625;10240.580078125;0;0
1735868157626;10240.580078125;0;0
1735868157627;10240.580078125;0;0
1735868157628;10240.580078125;0;0
1735868157628;10240.580078125;0;0
1735868157629;10240.580078125;0;0
1735868157630;10240.580078125;0;0
1735868157631;10240.580078125;0;0
1735868157631;10240.580078125;0;0
1735868157632;10240.580078125;0;0
1735868157633;10240.580078125;0;0
1735868157633;10240.580078125;0;0
1735868157634;10240.580078125;0;0
1735868157635;10240.580078125;0;0
1735868157636;10240.580078125;0;0
1735868157637;10240.580078125;0;0
1735868157637;10240.580078125;0;0
1735868157638;10240.580078125;0;0
1735868157639;10240.580078125;0;0
1735868157640;10240.580078125;0;0
1735868157640;10240.580078125;0;0
1735868157641;10240.580078125;0;0
1735868157642;10240.580078125;0;0
1735868157642;10240.580078125;0;0
1735868157643;10240.580078125;0;0
1735868157643;10240.580078125;0;0
1735868157644;10240.580078125;0;0
1735868157645;10240.580078125;0;0
1735868157646;10240.580078125;0;0
1735868157646;10240.580078125;0;0
1735868157647;10240.580078125;0;0
1735868157648;10240.580078125;0;0
1735868157649;10240.580078125;0;0
1735868157649;10240.580078125;0;0
1735868157650;10240.580078125;0;0
1735868157651;10240.580078125;0;0
1735868157652;10240.580078125;0;0
1735868157652;10240.580078125;0;0
1735868157653;10240.580078125;0;0
1735868157654;10240.580078125;0;0
1735868157654;10240.580078125;0;0
1735868157655;10240.580078125;0;0
1735868157656;10240.580078125;0;0
1735868157656;10240.580078125;0;0
1735868157657;10240.580078125;0;0
1735868157658;10240.580078125;0;0
1735868157658;10240.580078125;0;0
1735868157659;10240.580078125;0;0
1735868157660;10240.580078125;0;0
1735868157660;10240.580078125;0;0
1735868157661;10240.580078125;0;0
1735868157662;10240.580078125;0;0
1735868157662;10240.580078125;0;0
1735868157663;10240.580078125;0;0
1735868157664;10240.580078125;0;0
1735868157664;10240.580078125;0;0
1735868157665;10240.580078125;0;0
1735868157666;10240.580078125;0;0
1735868157667;10240.580078125;0;0
1735868157667;10240.580078125;0;0
1735868157668;10240.580078125;0;0
1735868157669;10240.580078125;0;0
1735868157670;10240.580078125;0;0
1735868157670;10240.580078125;0;0
1735868157671;10240.580078125;0;0
1735868157672;10240.580078125;0;0
1735868157672;10240.580078125;0;0
1735868157673;10240.580078125;0;0
1735868157674;10240.580078125;0;0
1735868157675;10240.580078125;0;0
1735868157675;10240.580078125;0;0
1735868157676;10240.580078125;0;0
1735868157677;10240.580078125;0;0
1735868157677;10240.580078125;0;0
1735868157678;10240.580078125;0;0
1735868157679;10240.580078125;0;0
1735868157680;10240.580078125;0;0
1735868157680;10240.580078125;0;0
1735868157681;10240.580078125;0;0
1735868157682;10240.580078125;0;0
1735868157683;10240.580078125;0;0
1735868157684;10240.580078125;0;0
1735868157684;10240.580078125;0;0
1735868157685;10240.580078125;0;0
1735868157686;10240.580078125;0;0
1735868157686;10240.580078125;0;0
1735868157687;10240.580078125;0;0
1735868157688;10240.580078125;0;0
1735868157688;10240.580078125;0;0
1735868157689;10240.580078125;0;0
1735868157690;10240.580078125;0;0
1735868157690;10240.580078125;0;0
1735868157691;10240.580078125;0;0
1735868157692;10240.580078125;0;0
1735868157692;10240.580078125;0;0
1735868157693;10240.580078125;0;0
1735868157694;10240.580078125;0;0
1735868157694;10240.580078125;0;0
1735868157695;10240.580078125;0;0
1735868157696;10240.580078125;0;0
1735868157696;10240.580078125;0;0
1735868157697;10240.580078125;0;0
1735868157698;10240.580078125;0;0
1735868157698;10240.580078125;0;0
1735868157699;10240.580078125;0;0
1735868157700;10240.580078125;0;0
1735868157700;10240.580078125;0;0
1735868157701;10240.580078125;0;0
1735868157702;10240.580078125;0;0
1735868157703;10240.580078125;0;0
1735868157703;10240.580078125;0;0
1735868157704;10240.580078125;0;0
1735868157705;10240.580078125;0;0
1735868157706;10240.580078125;0;0
1735868157706;10240.580078125;0;0
1735868157707;10240.580078125;0;0
1735868157708;10240.580078125;0;0
1735868157709;10240.580078125;0;0
1735868157709;10240.580078125;0;0
1735868157710;10240.580078125;0;0
1735868157711;10240.580078125;0;0
1735868157711;10240.580078125;0;0
1735868157712;10240.580078125;0;0
1735868157713;10240.580078125;0;0
1735868157714;10240.580078125;0;0
1735868157714;10240.580078125;0;0
1735868157715;10240.580078125;0;0
1735868157716;10240.580078125;0;0
1735868157717;10240.580078125;0;0
1735868157717;10240.580078125;0;0
1735868157718;10240.580078125;0;0
1735868157719;10240.580078125;0;0
1735868157720;10240.580078125;0;0
1735868157721;10240.580078125;0;0
1735868157722;10240.580078125;0;0
1735868157723;10240.580078125;0;0
1735868157724;10240.580078125;0;0
1735868157725;10240.580078125;0;0
1735868157725;10240.580078125;0;0
1735868157726;10240.580078125;0;0
1735868157727;10240.580078125;0;0
1735868157728;10240.580078125;0;0
1735868157728;10240.580078125;0;0
1735868157729;10240.580078125;0;0
1735868157730;10240.580078125;0;0
1735868157731;10240.580078125;0;0
1735868157732;10240.580078125;0;0
1735868157733;10240.580078125;0;0
1735868157733;10240.580078125;0;0
1735868157734;10240.580078125;0;0
1735868157735;10240.580078125;0;0
1735868157736;10240.580078125;0;0
1735868157737;10240.580078125;0;0
1735868157737;10240.580078125;0;0
1735868157738;10240.580078125;0;0
1735868157739;10240.580078125;0;0
1735868157739;10240.580078125;0;0
1735868157740;10240.580078125;0;0
1735868157741;10240.580078125;0;0
1735868157741;10240.580078125;0;0
1735868157742;10240.580078125;0;0
1735868157743;10240.580078125;0;0
1735868157743;10240.580078125;0;0
1735868157744;10240.580078125;0;0
1735868157745;10240.580078125;0;0
1735868157745;10240.580078125;0;0
1735868157746;10240.580078125;0;0
1735868157748;10240.580078125;0;0
1735868157748;10240.580078125;0;0
1735868157749;10240.580078125;0;0
1735868157750;10240.580078125;0;0
1735868157750;10240.580078125;0;0
1735868157751;10240.580078125;0;0
1735868157752;10240.580078125;0;0
1735868157753;10240.580078125;0;0
1735868157753;10240.580078125;0;0
1735868157754;10240.580078125;0;0
1735868157755;10240.580078125;0;0
1735868157755;10240.580078125;0;0
1735868157756;10240.580078125;0;0
1735868157757;10240.580078125;0;0
1735868157757;10240.580078125;0;0
1735868157758;10240.580078125;0;0
1735868157759;10240.580078125;0;0
1735868157759;10240.580078125;0;0
1735868157760;10240.580078125;0;0
1735868157761;10240.580078125;0;0
1735868157761;10240.580078125;0;0
1735868157762;10240.580078125;0;0
1735868157763;10240.580078125;0;0
1735868157764;10240.580078125;0;0
1735868157764;10240.580078125;0;0
1735868157765;10240.580078125;0;0
1735868157765;10240.580078125;0;0
1735868157766;10240.580078125;0;0
1735868157769;10240.580078125;0;0
1735868157770;10240.580078125;0;0
1735868157771;10240.580078125;0;0
1735868157772;10240.580078125;0;0
1735868157773;10240.580078125;0;0
1735868157773;10240.580078125;0;0
1735868157774;10240.580078125;0;0
1735868157775;10240.580078125;0;0
1735868157776;10240.580078125;0;0
1735868157776;10240.580078125;0;0
1735868157777;10240.580078125;0;0
1735868157778;10240.580078125;0;0
1735868157779;10240.580078125;0;0
1735868157779;10240.580078125;0;0
1735868157780;10240.580078125;0;0
1735868157781;10240.580078125;0;0
1735868157782;10240.580078125;0;0
1735868157783;10240.580078125;0;0
1735868157783;10240.580078125;0;0
1735868157784;10240.580078125;0;0
1735868157785;10240.580078125;0;0
1735868157785;10240.580078125;0;0
1735868157786;10240.580078125;0;0
1735868157787;10240.580078125;0;0
1735868157787;10240.580078125;0;0
1735868157788;10240.580078125;0;0
1735868157789;10240.580078125;0;0
1735868157790;10240.580078125;0;0
1735868157790;10240.580078125;0;0
1735868157791;10240.580078125;0;0
1735868157792;10240.580078125;0;0
1735868157792;10240.580078125;0;0
1735868157793;10240.580078125;0;0
1735868157794;10240.580078125;0;0
1735868157794;10240.580078125;0;0
1735868157795;10240.580078125;0;0
1735868157796;10240.580078125;0;0
1735868157797;10240.580078125;0;0
1735868157797;10240.580078125;0;0
1735868157798;10240.580078125;0;0
1735868157799;10240.580078125;0;0
1735868157800;10240.580078125;0;0
1735868157800;10240.580078125;0;0
1735868157801;10240.580078125;0;0
1735868157802;10240.580078125;0;0
1735868157802;10240.580078125;0;0
1735868157803;10240.580078125;0;0
1735868157804;10240.580078125;0;0
1735868157804;10240.580078125;0;0
1735868157805;10240.580078125;0;0
1735868157806;10240.580078125;0;0
1735868157806;10240.580078125;0;0
1735868157807;10240.580078125;0;0
1735868157808;10240.580078125;0;0
1735868157809;10240.580078125;0;0
1735868157809;10240.580078125;0;0
1735868157810;10240.580078125;0;0
1735868157811;10240.580078125;0;0
1735868157811;10240.580078125;0;0
1735868157812;10240.580078125;0;0
1735868157813;10240.580078125;0;0
1735868157813;10240.580078125;0;0
1735868157814;10240.580078125;0;0
1735868157815;10240.580078125;0;0
1735868157815;10240.580078125;0;0
1735868157816;10240.580078125;0;0
1735868157817;10240.580078125;0;0
1735868157817;10240.580078125;0;0
1735868157818;10240.580078125;0;0
1735868157819;10240.580078125;0;0
1735868157820;10240.580078125;0;0
1735868157822;10240.580078125;0;0
1735868157823;10240.580078125;0;0
1735868157824;10240.580078125;0;0
1735868157824;10240.580078125;0;0
1735868157825;10240.580078125;0;0
1735868157826;10240.580078125;0;0
1735868157827;10240.580078125;0;0
1735868157828;10240.580078125;0;0
1735868157828;10240.580078125;0;0
1735868157829;10240.580078125;0;0
1735868157830;10240.580078125;0;0
1735868157830;10240.580078125;0;0
1735868157831;10240.580078125;0;0
1735868157832;10240.580078125;0;0
1735868157833;10240.580078125;0;0
1735868157833;10240.580078125;0;0
1735868157834;10240.580078125;0;0
1735868157835;10240.580078125;0;0
1735868157835;10240.580078125;0;0
1735868157836;10240.580078125;0;0
1735868157837;10240.580078125;0;0
1735868157838;10240.580078125;0;0
1735868157838;10240.580078125;0;0
1735868157839;10240.580078125;0;0
1735868157840;10240.580078125;0;0
1735868157840;10240.580078125;0;0
1735868157841;10240.580078125;0;0
1735868157842;10240.580078125;0;0
1735868157842;10240.580078125;0;0
1735868157843;10240.580078125;0;0
1735868157844;10240.580078125;0;0
1735868157844;10240.580078125;0;0
1735868157845;10240.580078125;0;0
1735868157846;10240.580078125;0;0
1735868157847;10240.580078125;0;0
1735868157847;10240.580078125;0;0
1735868157848;10240.580078125;0;0
1735868157849;10240.580078125;0;0
1735868157849;10240.580078125;0;0
1735868157850;10240.580078125;0;0
1735868157851;10240.580078125;0;0
1735868157851;10240.580078125;0;0
1735868157852;10240.580078125;0;0
1735868157853;10240.580078125;0;0
1735868157853;10240.580078125;0;0
1735868157854;10240.580078125;0;0
1735868157855;10240.580078125;0;0
1735868157856;10240.580078125;0;0
1735868157856;10240.580078125;0;0
1735868157857;10240.580078125;0;0
1735868157858;10240.580078125;0;0
1735868157858;10240.580078125;0;0
1735868157859;10240.580078125;0;0
1735868157860;10240.580078125;0;0
1735868157860;10240.580078125;0;0
1735868157861;10240.580078125;0;0
1735868157862;10240.580078125;0;0
1735868157863;10240.580078125;0;0
1735868157863;10240.580078125;0;0
1735868157864;10240.580078125;0;0
1735868157865;10240.580078125;0;0
1735868157865;10240.580078125;0;0
1735868157866;10240.580078125;0;0
1735868157867;10240.580078125;0;0
1735868157867;10240.580078125;0;0
1735868157868;10240.580078125;0;0
1735868157869;10240.580078125;0;0
1735868157869;10240.580078125;0;0
1735868157870;10240.580078125;0;0
1735868157871;10240.580078125;0;0
1735868157872;10240.580078125;0;0
1735868157872;10240.580078125;0;0
1735868157873;10240.580078125;0;0
1735868157874;10240.580078125;0;0
1735868157874;10240.580078125;0;0
1735868157875;10240.580078125;0;0
1735868157876;10240.580078125;0;0
1735868157876;10240.580078125;0;0
1735868157877;10240.580078125;0;0
1735868157878;10240.580078125;0;0
1735868157878;10240.580078125;0;0
1735868157879;10240.580078125;0;0
1735868157880;10240.580078125;0;0
1735868157881;10240.580078125;0;0
1735868157882;10240.580078125;0;0
1735868157883;10240.580078125;0;0
1735868157883;10240.580078125;0;0
1735868157884;10240.580078125;0;0
1735868157885;10240.580078125;0;0
1735868157885;10240.580078125;0;0
1735868157886;10240.580078125;0;0
1735868157887;10240.580078125;0;0
1735868157887;10240.580078125;0;0
1735868157888;10240.580078125;0;0
1735868157889;10240.580078125;0;0
1735868157889;10240.580078125;0;0
1735868157890;10240.580078125;0;0
1735868157891;10240.580078125;0;0
1735868157892;10240.580078125;0;0
1735868157893;10240.580078125;0;0
1735868157893;10240.580078125;0;0
1735868157894;10240.580078125;0;0
1735868157895;10240.580078125;0;0
1735868157895;10240.580078125;0;0
1735868157896;10240.580078125;0;0
1735868157897;10240.580078125;0;0
1735868157898;10240.580078125;0;0
1735868157898;10240.580078125;0;0
1735868157899;10240.580078125;0;0
1735868157900;10240.580078125;0;0
1735868157900;10240.580078125;0;0
1735868157901;10240.580078125;0;0
1735868157902;10240.580078125;0;0
1735868157902;10240.580078125;0;0
1735868157903;10240.580078125;0;0
1735868157904;10240.580078125;0;0
1735868157905;10240.580078125;0;0
1735868157905;10240.580078125;0;0
1735868157906;10240.580078125;0;0
1735868157907;10240.580078125;0;0
1735868157907;10240.580078125;0;0
1735868157908;10240.580078125;0;0
1735868157909;10240.580078125;0;0
1735868157910;10240.580078125;0;0
1735868157910;10240.580078125;0;0
1735868157911;10240.580078125;0;0
1735868157912;10240.580078125;0;0
1735868157912;10240.580078125;0;0
1735868157913;10240.580078125;0;0
1735868157914;10240.580078125;0;0
1735868157914;10240.580078125;0;0
1735868157915;10240.580078125;0;0
1735868157916;10240.580078125;0;0
1735868157917;10240.580078125;0;0
1735868157917;10240.580078125;0;0
1735868157918;10240.580078125;0;0
1735868157919;10240.580078125;0;0
1735868157919;10240.580078125;0;0
1735868157920;10240.580078125;0;0
1735868157921;10240.580078125;0;0
1735868157922;10240.580078125;0;0
1735868157923;10240.580078125;0;0
1735868157924;10240.580078125;0;0
1735868157925;10240.580078125;0;0
1735868157925;10240.580078125;0;0
1735868157926;10240.580078125;0;0
1735868157927;10240.580078125;0;0
1735868157928;10240.580078125;0;0
1735868157928;10240.580078125;0;0
1735868157929;10240.580078125;0;0
1735868157930;10240.580078125;0;0
1735868157931;10240.580078125;0;0
1735868157932;10240.580078125;0;0
1735868157932;10240.580078125;0;0
1735868157933;10240.580078125;0;0
1735868157934;10240.580078125;0;0
1735868157935;10240.580078125;0;0
1735868157936;10240.580078125;0;0
1735868157937;10240.580078125;0;0
1735868157937;10240.580078125;0;0
1735868157938;10240.580078125;0;0
1735868157939;10240.580078125;0;0
1735868157939;10240.580078125;0;0
1735868157940;10240.580078125;0;0
1735868157941;10240.580078125;0;0
1735868157941;10240.580078125;0;0
1735868157942;10240.580078125;0;0
1735868157943;10240.580078125;0;0
1735868157944;10240.580078125;0;0
1735868157944;10240.580078125;0;0
1735868157945;10240.580078125;0;0
1735868157946;10240.580078125;0;0
1735868157946;10240.580078125;0;0
1735868157947;10240.580078125;0;0
1735868157948;10240.580078125;0;0
1735868157948;10240.580078125;0;0
1735868157949;10240.580078125;0;0
1735868157950;10240.580078125;0;0
1735868157950;10240.580078125;0;0
1735868157951;10240.580078125;0;0
1735868157952;10240.580078125;0;0
1735868157953;10240.580078125;0;0
1735868157953;10240.580078125;0;0
1735868157954;10240.580078125;0;0
1735868157955;10240.580078125;0;0
1735868157955;10240.580078125;0;0
1735868157956;10240.580078125;0;0
1735868157957;10240.580078125;0;0
1735868157957;10240.580078125;0;0
1735868157958;10240.580078125;0;0
1735868157959;10240.580078125;0;0
1735868157960;10240.580078125;0;0
1735868157960;10240.580078125;0;0
1735868157961;10240.580078125;0;0
1735868157962;10240.580078125;0;0
1735868157962;10240.580078125;0;0
1735868157963;10240.580078125;0;0
1735868157964;10240.580078125;0;0
1735868157965;10240.580078125;0;0
1735868157965;10240.580078125;0;0
1735868157966;10240.580078125;0;0
1735868157967;10240.580078125;0;0
1735868157967;10240.580078125;0;0
1735868157968;10240.580078125;0;0
1735868157969;10240.580078125;0;0
1735868157970;10240.580078125;0;0
1735868157971;10240.580078125;0;0
1735868157972;10240.580078125;0;0
1735868157973;10240.580078125;0;0
1735868157973;10240.580078125;0;0
1735868157974;10240.580078125;0;0
1735868157975;10240.580078125;0;0
1735868157975;10240.580078125;0;0
1735868157976;10240.580078125;0;0
1735868157977;10240.580078125;0;0
1735868157977;10240.580078125;0;0
1735868157978;10240.580078125;0;0
1735868157979;10240.580078125;0;0
1735868157980;10240.580078125;0;0
1735868157981;10240.580078125;0;0
1735868157981;10240.580078125;0;0
1735868157982;10240.580078125;0;0
1735868157983;10240.580078125;0;0
1735868157984;10240.580078125;0;0
1735868157985;10240.580078125;0;0
1735868157986;10240.580078125;0;0
1735868157987;10240.580078125;0;0
1735868157987;10240.580078125;0;0
1735868157988;10240.580078125;0;0
1735868157989;10240.580078125;0;0
1735868157989;10240.580078125;0;0
1735868157990;10240.580078125;0;0
1735868157991;10240.580078125;0;0
1735868157992;10240.580078125;0;0
1735868157993;10240.580078125;0;0
1735868157993;10240.580078125;0;0
1735868157994;10240.580078125;0;0
1735868157995;10240.580078125;0;0
1735868157995;10240.580078125;0;0
1735868157996;10240.580078125;0;0
1735868157997;10240.580078125;0;0
1735868157997;10240.580078125;0;0
1735868157998;10240.580078125;0;0
1735868157999;10240.580078125;0;0
1735868158000;10240.580078125;0;0
1735868158000;10240.580078125;0;0
1735868158001;10240.580078125;0;0
1735868158001;10240.580078125;0;0
1735868158002;10240.580078125;0;0
1735868158003;10240.580078125;0;0
1735868158004;10240.580078125;0;0
1735868158004;10240.580078125;0;0
1735868158005;10240.580078125;0;0
1735868158006;10240.580078125;0;0
1735868158006;10240.580078125;0;0
1735868158007;10240.580078125;0;0
1735868158008;10240.580078125;0;0
1735868158008;10240.580078125;0;0
1735868158009;10240.580078125;0;0
1735868158010;10240.580078125;0;0
1735868158011;10240.580078125;0;0
1735868158011;10240.580078125;0;0
1735868158012;10240.580078125;0;0
1735868158013;10240.580078125;0;0
1735868158013;10240.580078125;0;0
1735868158014;10240.580078125;0;0
1735868158015;10240.580078125;0;0
1735868158015;10240.580078125;0;0
1735868158016;10240.580078125;0;0
1735868158017;10240.580078125;0;0
1735868158017;10240.580078125;0;0
1735868158018;10240.580078125;0;0
1735868158019;10240.580078125;0;0
1735868158020;10240.580078125;0;0
1735868158021;10240.580078125;0;0
1735868158022;10240.580078125;0;0
1735868158023;10240.580078125;0;0
1735868158024;10240.580078125;0;0
1735868158025;10240.580078125;0;0
1735868158025;10240.580078125;0;0
1735868158026;10240.580078125;0;0
1735868158027;10240.580078125;0;0
1735868158028;10240.580078125;0;0
1735868158029;10240.580078125;0;0
1735868158030;10240.580078125;0;0
1735868158030;10240.580078125;0;0
1735868158031;10240.580078125;0;0
1735868158032;10240.580078125;0;0
1735868158033;10240.580078125;0;0
1735868158033;10240.580078125;0;0
1735868158034;10240.580078125;0;0
1735868158035;10240.580078125;0;0
1735868158036;10240.580078125;0;0
1735868158036;10240.580078125;0;0
1735868158037;10240.580078125;0;0
1735868158038;10240.580078125;0;0
1735868158039;10240.580078125;0;0
1735868158039;10240.580078125;0;0
1735868158040;10240.580078125;0;0
1735868158041;10240.580078125;0;0
1735868158041;10240.580078125;0;0
1735868158042;10240.580078125;0;0
1735868158043;10240.580078125;0;0
1735868158043;10240.580078125;0;0
1735868158044;10240.580078125;0;0
1735868158045;10240.580078125;0;0
1735868158045;10240.580078125;0;0
1735868158046;10240.580078125;0;0
1735868158047;10240.580078125;0;0
1735868158047;10240.580078125;0;0
1735868158048;10240.580078125;0;0
1735868158049;10240.580078125;0;0
1735868158050;10240.580078125;0;0
1735868158050;10240.580078125;0;0
1735868158051;10240.580078125;0;0
1735868158052;10240.580078125;0;0
1735868158052;10240.580078125;0;0
1735868158053;10240.580078125;0;0
1735868158054;10240.580078125;0;0
1735868158054;10240.580078125;0;0
1735868158055;10240.580078125;0;0
1735868158056;10240.580078125;0;0
1735868158056;10240.580078125;0;0
1735868158057;10240.580078125;0;0
1735868158058;10240.580078125;0;0
1735868158058;10240.580078125;0;0
1735868158059;10240.580078125;0;0
1735868158060;10240.580078125;0;0
1735868158060;10240.580078125;0;0
1735868158061;10240.580078125;0;0
1735868158062;10240.580078125;0;0
1735868158062;10240.580078125;0;0
1735868158063;10240.580078125;0;0
1735868158064;10240.580078125;0;0
1735868158065;10240.580078125;0;0
1735868158066;10240.580078125;0;0
1735868158066;10240.580078125;0;0
1735868158067;10240.580078125;0;0
1735868158068;10240.580078125;0;0
1735868158069;10240.580078125;0;0
1735868158070;10240.580078125;0;0
1735868158071;10240.580078125;0;0
1735868158072;10240.580078125;0;0
1735868158073;10240.580078125;0;0
1735868158073;10240.580078125;0;0
1735868158074;10240.580078125;0;0
1735868158075;10240.580078125;0;0
1735868158075;10240.580078125;0;0
1735868158076;10240.580078125;0;0
1735868158077;10240.580078125;0;0
1735868158077;10240.580078125;0;0
1735868158078;10240.580078125;0;0
1735868158079;10240.580078125;0;0
1735868158079;10240.580078125;0;0
1735868158080;10240.580078125;0;0
1735868158082;10240.580078125;0;0
1735868158082;10240.580078125;0;0
1735868158083;10240.580078125;0;0
1735868158084;10240.580078125;0;0
1735868158084;10240.580078125;0;0
1735868158085;10240.580078125;0;0
1735868158086;10240.580078125;0;0
1735868158087;10240.580078125;0;0
1735868158087;10240.580078125;0;0
1735868158088;10240.580078125;0;0
1735868158089;10240.580078125;0;0
1735868158089;10240.580078125;0;0
1735868158090;10240.580078125;0;0
1735868158091;10240.580078125;0;0
1735868158091;10240.580078125;0;0
1735868158092;10240.580078125;0;0
1735868158093;10240.580078125;0;0
1735868158093;10240.580078125;0;0
1735868158094;10240.580078125;0;0
1735868158095;10240.580078125;0;0
1735868158095;10240.580078125;0;0
1735868158096;10240.580078125;0;0
1735868158097;10240.580078125;0;0
1735868158098;10240.580078125;0;0
1735868158098;10240.580078125;0;0
1735868158099;10240.580078125;0;0
1735868158100;10240.580078125;0;0
1735868158100;10240.580078125;0;0
1735868158101;10240.580078125;0;0
1735868158102;10240.580078125;0;0
1735868158103;10240.580078125;0;0
1735868158103;10240.580078125;0;0
1735868158104;10240.580078125;0;0
1735868158105;10240.580078125;0;0
1735868158105;10240.580078125;0;0
1735868158106;10240.580078125;0;0
1735868158107;10240.580078125;0;0
1735868158108;10240.580078125;0;0
1735868158108;10240.580078125;0;0
1735868158109;10240.580078125;0;0
1735868158110;10240.580078125;0;0
1735868158110;10240.580078125;0;0
1735868158111;10240.580078125;0;0
1735868158112;10240.580078125;0;0
1735868158113;10240.580078125;0;0
1735868158113;10240.580078125;0;0
1735868158114;10240.580078125;0;0
1735868158115;10240.580078125;0;0
1735868158115;10240.580078125;0;0
1735868158116;10240.580078125;0;0
1735868158117;10240.580078125;0;0
1735868158118;10240.580078125;0;0
1735868158119;10240.580078125;0;0
1735868158120;10240.580078125;0;0
1735868158121;10240.580078125;0;0
1735868158122;10240.580078125;0;0
1735868158122;10240.580078125;0;0
1735868158123;10240.580078125;0;0
1735868158124;10240.580078125;0;0
1735868158125;10240.580078125;0;0
1735868158125;10240.580078125;0;0
1735868158126;10240.580078125;0;0
1735868158127;10240.580078125;0;0
1735868158127;10240.580078125;0;0
1735868158128;10240.580078125;0;0
